,X,Date,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,Failure.Rate,Temp,Total_Failures,Water_Failures,Heat_Failures,NA_Failures,Ferrule_Failures,Excessive Heat,PLIC Joint Failures,,
194,194,7/12/2016,0,Sunny,59,40,32,996,0,WSW,15,4,34.9,0.222222222222222,0.055555555555556,0.166666666666667,0,0,0,0.166666666666667,,
195,195,7/13/2016,1,Sunny,58,39,32,996,0,WSW,12,2,34.7,0.111111111111111,0,0.111111111111111,0,0,0.055555555555556,0.055555555555556,,
196,196,7/14/2016,10,Sunny,55,40,33,996,0,E,10,1,36.4,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
197,197,7/15/2016,12,Sunny,46,42,34,997,0,NE,11,4,40.4,0.222222222222222,0.055555555555556,0.166666666666667,0.055555555555556,0,0,0.166666666666667,,
198,198,7/16/2016,0,Sunny,42,41,35,996,0,ESE,12,0,40.3,0,0,0,0,0,0,0,,
199,199,7/17/2016,1,Sunny,41,43,35,996,0,S,13,2,40.7,0.111111111111111,0,0.111111111111111,0.166666666666667,0,0.055555555555556,0.055555555555556,,
200,200,7/18/2016,3,Sunny,49,40,32,996,0,S,14,9,39.1,0.5,0.055555555555556,0.444444444444444,0,0,0,0.444444444444444,,
201,201,7/19/2016,2,Sunny,49,40,33,996,0,SSW,14,7,38.2,0.388888888888889,0.055555555555556,0.333333333333333,0,0,0,0.333333333333333,,
202,202,7/20/2016,7,Sunny,49,40,32,995,0,SSW,12,1,38.6,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
203,203,7/21/2016,7,Sunny,47,40,33,996,0,S,13,1,39.5,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
204,204,7/22/2016,3,Sunny,49,40,33,996,0,SSW,13,13,38.8,0.722222222222222,0.166666666666667,0.555555555555556,0.166666666666667,0,0.055555555555556,0.5,,
205,205,7/23/2016,11,Patchy rain possible,51,40,32,996,0,SW,13,8,38.1,0.444444444444444,0.055555555555556,0.388888888888889,0.055555555555556,0,0,0.388888888888889,,
206,206,7/24/2016,5,Sunny,51,40,33,996,0,S,14,1,38,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
207,207,7/25/2016,9,Sunny,49,40,33,996,0,S,15,2,37.1,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0,0,,
208,208,7/26/2016,19,Patchy rain possible,51,40,33,996,0.1,SSW,13,0,36.3,0,0,0,0,0,0,0,,
209,209,7/27/2016,22,Sunny,49,40,33,996,0,S,13,3,34.9,0.166666666666667,0.166666666666667,0,0.055555555555556,0,0,0,,
210,210,7/28/2016,4,Sunny,55,37,32,1000,0,E,15,3,34.4,0.166666666666667,0,0.166666666666667,0,0,0,0.166666666666667,,
211,211,7/29/2016,11,Partly cloudy,55,37,32,1000,0,S,14,0,34.9,0,0,0,0,0,0,0,,
212,212,7/30/2016,4,Sunny,57,38,32,999,0,SW,11,1,36.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
213,213,7/31/2016,9,Partly cloudy,56,39,33,1000,0,SSW,12,0,36.9,0,0,0,0.055555555555556,0,0,0,,
214,214,8/1/2016,13,Sunny,51,40,34,999,0,SW,11,1,37.6,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0.055555555555556,0,,
215,215,8/2/2016,4,Patchy rain possible,45,40,33,996,1.3,SW,10,0,37.6,0,0,0,0.055555555555556,0,0,0,,
216,216,8/3/2016,8,Sunny,36,42,34,994,0.4,ENE,11,0,40.9,0,0,0,0,0,0,0,,
217,217,8/4/2016,9,Sunny,36,42,36,996,0,E,19,1,41.4,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
218,218,8/5/2016,17,Sunny,39,41,37,998,0.2,SSW,13,3,40.2,0.166666666666667,0.055555555555556,0.111111111111111,0,0,0,0.111111111111111,,
219,219,8/6/2016,9,Sunny,45,40,36,997,0,WNW,10,2,39.9,0.111111111111111,0,0.111111111111111,0,0,0,0.111111111111111,,
220,220,8/7/2016,0,Sunny,46,41,34,997,0,SSW,12,1,39.7,0.055555555555556,0,0.055555555555556,0,0,0.055555555555556,0,,
221,221,8/8/2016,0,Sunny,39,41,35,998,0,SE,12,0,40.2,0,0,0,0.111111111111111,0,0,0,,
222,222,8/9/2016,17,Partly cloudy,41,41,35,998,0,SSW,10,1,38.2,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0.055555555555556,0,,
223,223,8/10/2016,19,Partly cloudy,52,39,34,998,0,WSW,9,1,37.6,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
224,224,8/11/2016,7,Sunny,49,40,33,998,0,WSW,11,1,38.4,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
225,225,8/12/2016,0,Sunny,45,40,35,1001,0,WSW,9,3,39.4,0.166666666666667,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
226,226,8/13/2016,0,Sunny,43,41,36,1000,0,SW,11,0,39.1,0,0,0,0.055555555555556,0,0,0,,
227,227,8/14/2016,0,Sunny,50,41,34,999,0,SSW,11,2,37.1,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0,0.055555555555556,,
228,228,8/15/2016,1,Sunny,50,41,33,998,0,SW,11,0,36.7,0,0,0,0,0,0,0,,
229,229,8/16/2016,11,Sunny,52,39,33,998,0,SW,11,2,35.9,0.111111111111111,0,0.055555555555556,0,0.055555555555556,0,0.055555555555556,,
230,230,8/17/2016,8,Sunny,41,42,34,996,0,E,12,0,39.1,0,0,0,0.111111111111111,0,0,0,,
231,231,8/18/2016,0,Sunny,34,42,34,997,0,ENE,17,1,40.4,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
232,232,8/19/2016,0,Sunny,37,40,33,1000,0,ENE,14,3,37.8,0.166666666666667,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0.055555555555556,,
233,233,8/20/2016,0,Sunny,44,38,34,1001,0,WSW,12,0,35.5,0,0,0,0.055555555555556,0,0,0,,
234,234,8/21/2016,0,Sunny,48,39,32,1001,0,SW,12,1,35.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
235,235,8/22/2016,0,Sunny,47,40,32,1001,0,S,13,0,36.3,0,0,0,0.111111111111111,0,0,0,,
236,236,8/23/2016,4,Sunny,38,40,34,1001,0,SE,11,0,37.9,0,0,0,0.111111111111111,0,0,0,,
237,237,8/24/2016,4,Sunny,36,40,34,1000,0,SE,10,1,37.4,0.055555555555556,0,0.055555555555556,0,0,0.055555555555556,0,,
238,238,8/25/2016,0,Sunny,36,40,33,1002,0,E,11,0,38.6,0,0,0,0.111111111111111,0,0,0,,
239,239,8/26/2016,0,Sunny,39,40,33,1004,0,SW,12,0,37.3,0,0,0,0,0,0,0,,
240,240,8/27/2016,0,Sunny,52,40,33,1003,0,SW,10,0,36.4,0,0,0,0,0,0,0,,
241,241,8/28/2016,0,Sunny,49,40,31,1003,0,S,11,3,36.3,0.166666666666667,0.055555555555556,0.111111111111111,0.111111111111111,0,0,0.111111111111111,,
242,242,8/29/2016,0,Sunny,31,42,34,1003,0,SSE,12,0,37.9,0,0,0,0.055555555555556,0,0,0,,
243,243,8/30/2016,0,Sunny,40,40,33,1002,0,S,12,2,36.5,0.111111111111111,0.055555555555556,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
244,244,8/31/2016,0,Sunny,46,39,35,1001,0,NW,15,0,35.6,0,0,0,0,0,0,0,,
245,245,9/1/2016,0,Sunny,53,39,31,1000,0,SW,12,0,35.4,0,0,0,0,0,0,0,,
246,246,9/2/2016,16,Partly cloudy,51,39,32,1000,0,S,9,1,36.4,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
247,247,9/3/2016,9,Sunny,48,40,33,1000,0,SSE,12,0,37.5,0,0,0,0,0,0,0,,
248,248,9/4/2016,15,Partly cloudy,46,41,33,1002,0,SSE,11,0,37.2,0,0,0,0,0,0,0,,
249,249,9/5/2016,1,Sunny,51,39,33,1003,0,SW,14,1,36.7,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
250,250,9/6/2016,0,Sunny,56,39,33,1002,0,SSW,9,2,36.1,0.111111111111111,0.111111111111111,0,0.055555555555556,0,0,0,,
251,251,9/7/2016,0,Sunny,55,41,32,1001,0,ESE,14,0,36.3,0,0,0,0,0,0,0,,
252,252,9/8/2016,0,Sunny,53,39,32,1003,0,ESE,13,0,35.3,0,0,0,0.166666666666667,0,0,0,,
253,253,9/9/2016,0,Sunny,61,38,31,1005,0,E,15,0,34.3,0,0,0,0,0,0,0,,
254,254,9/10/2016,0,Sunny,58,37,30,1005,0,S,13,3,34.1,0.166666666666667,0.055555555555556,0.111111111111111,0.055555555555556,0,0,0.111111111111111,,
255,255,9/11/2016,0,Sunny,61,37,31,1004,0,SSW,10,3,33.9,0.166666666666667,0,0.166666666666667,0.055555555555556,0,0,0.166666666666667,,
256,256,9/12/2016,0,Sunny,62,38,32,1003,0,SSW,9,3,34.7,0.166666666666667,0.055555555555556,0.111111111111111,0,0,0,0.111111111111111,,
257,257,9/13/2016,10,Sunny,54,40,31,1004,0,NE,13,1,35.3,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
258,258,9/14/2016,6,Sunny,52,39,31,1005,0,SSE,12,3,35.1,0.166666666666667,0,0.166666666666667,0.055555555555556,0,0,0.166666666666667,,
259,259,9/15/2016,1,Sunny,56,37,32,1005,0,SW,14,3,34.1,0.166666666666667,0,0.166666666666667,0.111111111111111,0,0,0.166666666666667,,
260,260,9/16/2016,0,Sunny,62,36,32,1005,0,W,10,0,33.6,0,0,0,0.055555555555556,0,0,0,,
261,261,9/17/2016,0,Sunny,66,37,32,1004,0,W,10,1,33.7,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
262,262,9/18/2016,0,Sunny,61,38,30,1003,0,SW,13,0,33.9,0,0,0,0.111111111111111,0,0,0,,
263,263,9/19/2016,0,Sunny,52,38,31,1004,0,S,10,2,34.6,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,,
264,264,9/20/2016,0,Sunny,59,38,30,1004,0,SSW,14,0,33.7,0,0,0,0,0,0,0,,
265,265,9/21/2016,0,Sunny,57,36,30,1005,0,W,10,0,33.1,0,0,0,0,0,0,0,,
266,266,9/22/2016,0,Sunny,56,37,31,1006,0,SSW,10,0,33.8,0,0,0,0.055555555555556,0,0,0,,
267,267,9/23/2016,0,Sunny,56,37,31,1005,0,SSW,11,0,33.2,0,0,0,0.055555555555556,0,0,0,,
268,268,9/24/2016,0,Sunny,66,37,30,1003,0,SW,11,1,33.2,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
269,269,9/25/2016,0,Sunny,66,37,30,1003,0,WSW,13,1,33.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
270,270,9/26/2016,0,Sunny,66,37,31,1006,0,W,10,1,33.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
271,271,9/27/2016,0,Sunny,60,37,30,1007,0,SSW,12,0,33.4,0,0,0,0.055555555555556,0,0,0,,
272,272,9/28/2016,0,Sunny,64,37,31,1007,0,SW,13,0,32.8,0,0,0,0.055555555555556,0,0,0,,
273,273,9/29/2016,0,Sunny,62,37,30,1004,0,WSW,17,1,33.5,0.055555555555556,0,0,0.111111111111111,0.055555555555556,0,0,,
274,274,9/30/2016,0,Sunny,56,35,30,1004,0,WSW,19,2,32.6,0.111111111111111,0.111111111111111,0,0.055555555555556,0,0,0,,
275,275,10/1/2016,0,Sunny,56,36,29,1005,0,SW,10,0,31.8,0,0,0,0.055555555555556,0,0,0,,
276,276,10/2/2016,2,Sunny,60,37,29,1008,0,S,12,0,33,0,0,0,0,0,0,0,,
277,277,10/3/2016,6,Sunny,65,34,30,1008,0.6,W,13,3,31.9,0.166666666666667,0.111111111111111,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
278,278,10/4/2016,13,Sunny,63,33,29,1007,0,WNW,12,1,31.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
279,279,10/5/2016,8,Sunny,62,34,29,1006,0,W,11,1,31.7,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
280,280,10/6/2016,4,Sunny,63,34,30,1007,0,W,11,0,31.8,0,0,0,0,0,0,0,,
281,281,10/7/2016,1,Sunny,57,34,30,1008,0,WNW,9,0,31.9,0,0,0,0,0,0,0,,
282,282,10/8/2016,2,Sunny,61,35,31,1009,0,W,7,0,32.6,0,0,0,0,0,0,0,,
283,283,10/9/2016,0,Sunny,60,36,31,1009,0,W,10,0,32.4,0,0,0,0.111111111111111,0,0,0,,
284,284,10/10/2016,1,Sunny,50,37,30,1009,0,W,13,1,32.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
285,285,10/11/2016,0,Sunny,46,36,29,1009,0,W,13,1,31.1,0.055555555555556,0,0.055555555555556,0.166666666666667,0,0.055555555555556,0,,
286,286,10/12/2016,0,Sunny,53,34,28,1009,0,WSW,10,2,30.6,0.111111111111111,0.055555555555556,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
287,287,10/13/2016,0,Sunny,55,34,30,1009,0,W,10,0,30.9,0,0,0,0.055555555555556,0,0,0,,
288,288,10/14/2016,3,Sunny,56,35,29,1009,0,W,9,1,31.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
289,289,10/15/2016,1,Sunny,58,34,30,1010,0,WNW,11,0,30.8,0,0,0,0.055555555555556,0,0,0,,
290,290,10/16/2016,2,Sunny,54,34,30,1010,0,W,9,1,30.4,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
291,291,10/17/2016,4,Sunny,50,34,29,1011,0,SSE,10,0,31.6,0,0,0,0,0,0,0,,
292,292,10/18/2016,2,Sunny,49,35,29,1011,0,SE,8,0,31.9,0,0,0,0.055555555555556,0,0,0,,
293,293,10/19/2016,2,Sunny,51,34,29,1011,0,SSE,12,1,31.6,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
294,294,10/20/2016,0,Sunny,56,33,27,1010,0,W,8,0,30.4,0,0,0,0,0,0,0,,
295,295,10/21/2016,0,Sunny,59,33,27,1009,0,WSW,7,0,30.2,0,0,0,0,0,0,0,,
296,296,10/22/2016,0,Sunny,62,33,26,1010,0,SSW,11,0,29.8,0,0,0,0,0,0,0,,
297,297,10/23/2016,1,Sunny,61,33,28,1011,0,SW,10,1,30.3,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
298,298,10/24/2016,0,Sunny,61,32,28,1011,0,SW,9,2,30,0.111111111111111,0,0,0.222222222222222,0.111111111111111,0,0,,
299,299,10/25/2016,0,Sunny,51,35,27,1011,0,ENE,10,1,30.9,0.055555555555556,0.055555555555556,0,0,0,0,0,,
300,300,10/26/2016,0,Sunny,38,36,28,1013,0,ENE,12,0,31.8,0,0,0,0.055555555555556,0,0,0,,
301,301,10/27/2016,0,Sunny,36,35,28,1016,0,ESE,12,2,30.9,0.111111111111111,0.055555555555556,0.055555555555556,0.055555555555556,0,0,0.055555555555556,,
302,302,10/28/2016,0,Sunny,43,35,28,1016,0,S,12,1,30.2,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
303,303,10/29/2016,6,Sunny,60,33,27,1013,0,WNW,12,0,29.6,0,0,0,0,0,0,0,,
304,304,10/30/2016,14,Sunny,60,32,26,1011,0,WSW,8,0,29.1,0,0,0,0,0,0,0,,
305,305,10/31/2016,3,Sunny,60,35,27,1014,0,SSE,8,1,29.7,0.055555555555556,0,0,0,0.055555555555556,0,0,,
306,306,11/1/2016,6,Sunny,57,34,26,1015,0,SSE,13,1,29.5,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
307,307,11/2/2016,4,Sunny,52,32,26,1014,0,S,12,0,29.7,0,0,0,0,0,0,0,,
308,308,11/3/2016,0,Sunny,51,33,26,1015,0,SW,12,2,29.6,0.111111111111111,0.111111111111111,0,0.055555555555556,0,0,0,,
309,309,11/4/2016,1,Sunny,63,32,27,1016,0,WSW,8,0,29,0,0,0,0,0,0,0,,
310,310,11/5/2016,0,Sunny,59,32,27,1013,0,W,8,0,28.6,0,0,0,0.055555555555556,0,0,0,,
311,311,11/6/2016,0,Sunny,53,34,25,1013,0,WSW,9,0,29.1,0,0,0,0.055555555555556,0,0,0,,
312,312,11/7/2016,0,Sunny,55,32,27,1015,0,W,10,0,29.1,0,0,0,0,0,0,0,,
313,313,11/8/2016,8,Sunny,55,31,26,1016,0,WNW,17,0,28.1,0,0,0,0.055555555555556,0,0,0,,
314,314,11/9/2016,40,Cloudy,51,30,25,1016,0,WSW,10,0,26.9,0,0,0,0.055555555555556,0,0,0,,
315,315,11/10/2016,0,Sunny,52,30,23,1016,0,SSE,9,1,27.2,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
316,316,11/11/2016,0,Sunny,41,32,25,1015,0,NE,14,0,28,0,0,0,0,0,0,0,,
317,317,11/12/2016,0,Sunny,32,33,25,1016,0,ENE,12,1,28.3,0.055555555555556,0,0,0.055555555555556,0.055555555555556,0,0,,
318,318,11/13/2016,0,Sunny,30,33,25,1018,0,ENE,9,1,27.8,0.055555555555556,0,0.055555555555556,0.055555555555556,0,0.055555555555556,0,,
319,319,11/14/2016,0,Sunny,39,32,25,1018,0,SSW,8,1,26.7,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
320,320,11/15/2016,0,Sunny,59,30,24,1016,0,WSW,8,0,26.6,0,0,0,0.055555555555556,0,0,0,,
321,321,11/16/2016,0,Sunny,62,30,23,1015,0,SSW,8,0,26.7,0,0,0,0.055555555555556,0,0,0,,
322,322,11/17/2016,0,Sunny,60,30,24,1017,0,SE,9,1,26.8,0.055555555555556,0,0.055555555555556,0.111111111111111,0,0,0.055555555555556,,
323,323,11/18/2016,0,Sunny,55,30,24,1017,0,SSW,8,0,26.6,0,0,0,0,0,0,0,,
324,324,11/19/2016,5,Sunny,68,29,24,1014,0,WSW,11,0,26.4,0,0,0,0,0,0,0,,
325,325,11/20/2016,17,Partly cloudy,70,30,24,1012,0,SW,13,0,26.9,0,0,0,0,0,0,0,,
326,326,11/21/2016,1,Sunny,62,30,25,1013,0,SSE,10,0,26.4,0,0,0,0,0,0,0,,
327,327,11/22/2016,2,Sunny,59,30,23,1015,0,ENE,14,0,26.1,0,0,0,0.111111111111111,0,0,0,,
328,328,11/23/2016,8,Sunny,57,29,23,1015,0,SE,11,1,25.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
329,329,11/24/2016,13,Sunny,57,30,23,1015,0,ESE,14,1,25.5,0.055555555555556,0,0,0.055555555555556,0.055555555555556,0,0,,
330,330,11/25/2016,21,Patchy rain possible,62,28,23,1016,0.6,NE,20,0,24.2,0,0,0,0,0,0,0,,
331,331,11/26/2016,7,Sunny,51,28,21,1017,0,ENE,15,0,24.7,0,0,0,0,0,0,0,,
332,332,11/27/2016,4,Sunny,49,28,22,1017,0,NE,13,6,25.4,0.333333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,,
333,333,11/28/2016,9,Sunny,54,28,22,1017,0,SSW,11,1,25.6,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
334,334,11/29/2016,6,Sunny,68,28,23,1017,0,WNW,14,1,25.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
335,335,11/30/2016,1,Sunny,62,28,23,1017,0,W,12,0,25.4,0,0,0,0.166666666666667,0,0,0,,
336,336,12/1/2016,3,Sunny,64,29,24,1017,0,WSW,8,1,25.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
337,337,12/2/2016,0,Sunny,61,30,24,1017,0,SSE,7,1,26.2,0.055555555555556,0.055555555555556,0,0,0,0,0,,
338,338,12/3/2016,0,Sunny,60,30,24,1018,0,S,9,1,26,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
339,339,12/4/2016,0,Sunny,67,31,25,1017,0,WSW,8,0,26.4,0,0,0,0,0,0,0,,
340,340,12/5/2016,0,Sunny,53,33,24,1016,0,E,9,0,26.1,0,0,0,0.055555555555556,0,0,0,,
341,341,12/6/2016,0,Sunny,54,30,23,1015,0,SSW,10,0,24.9,0,0,0,0,0,0,0,,
342,342,12/7/2016,0,Sunny,70,29,24,1016,0,WSW,8,0,25.3,0,0,0,0,0,0,0,,
343,343,12/8/2016,9,Partly cloudy,75,28,23,1016,0,W,14,0,24.9,0,0,0,0.055555555555556,0,0,0,,
344,344,12/9/2016,0,Sunny,67,27,23,1014,0,W,21,0,24.6,0,0,0,0.055555555555556,0,0,0,,
345,345,12/10/2016,2,Sunny,56,24,21,1015,0,W,30,0,23.1,0,0,0,0.055555555555556,0,0,0,,
346,346,12/11/2016,10,Partly cloudy,61,23,21,1015,0.4,W,27,0,22.7,0,0,0,0.055555555555556,0,0,0,,
347,347,12/12/2016,0,Sunny,59,24,20,1016,0,WNW,26,1,22.7,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
348,348,12/13/2016,0,Sunny,55,25,20,1017,0,WSW,7,1,21.7,0.055555555555556,0.055555555555556,0,0,0,0,0,,
349,349,12/14/2016,1,Sunny,58,25,18,1016,0,SW,8,0,21.8,0,0,0,0.055555555555556,0,0,0,,
350,350,12/15/2016,8,Sunny,57,26,19,1017,0,SSW,9,1,22.9,0.055555555555556,0,0.055555555555556,0.166666666666667,0,0,0.055555555555556,,
351,351,12/16/2016,6,Sunny,62,26,20,1018,0,SSW,11,0,23,0,0,0,0,0,0,0,,
352,352,12/17/2016,0,Sunny,61,25,19,1019,0,W,16,0,21.8,0,0,0,0,0,0,0,,
353,353,12/18/2016,1,Sunny,61,26,20,1018,0,WSW,17,2,22.6,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0,0.111111111111111,,
354,354,12/19/2016,0,Sunny,59,25,20,1019,0,W,14,3,22.3,0.166666666666667,0,0.111111111111111,0.055555555555556,0.055555555555556,0,0.111111111111111,,
355,355,12/20/2016,0,Sunny,59,26,20,1018,0,WSW,10,0,22.1,0,0,0,0,0,0,0,,
356,356,12/21/2016,1,Sunny,55,26,21,1019,0,W,8,0,22.9,0,0,0,0.055555555555556,0,0,0,,
357,357,12/22/2016,0,Sunny,68,26,21,1019,0,NNW,10,1,23.3,0.055555555555556,0.055555555555556,0,0,0,0,0,,
358,358,12/23/2016,4,Sunny,70,27,21,1018,0,W,10,0,23.7,0,0,0,0,0,0,0,,
359,359,12/24/2016,1,Sunny,66,28,22,1017,0,ESE,11,1,24.4,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
360,360,12/25/2016,0,Sunny,43,30,21,1017,0,E,10,0,24.7,0,0,0,0.111111111111111,0,0,0,,
361,361,12/26/2016,0,Sunny,49,28,23,1018,0,SE,9,1,24.6,0.055555555555556,0.055555555555556,0,0,0,0,0,,
362,362,12/27/2016,0,Sunny,57,28,22,1017,0,SE,9,1,23.8,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
363,363,12/28/2016,1,Sunny,65,28,22,1016,0,W,7,0,22,0,0,0,0.055555555555556,0,0,0,,
364,364,12/29/2016,0,Sunny,69,28,22,1017,0,W,7,0,23.2,0,0,0,0.055555555555556,0,0,0,,
365,365,12/30/2016,0,Sunny,72,28,21,1017,0,W,8,0,23.6,0,0,0,0,0,0,0,,
366,366,12/31/2016,0,Sunny,72,27,21,1016,0,WSW,9,0,22,0,0,0,0,0,0,0,,
367,367,1/1/2017,0,Sunny,70,27,21,1015,0,SW,10,0,22.3,0,0,0,0,0,0,0,,
368,368,1/2/2017,0,Sunny,72,27,20,1016,0,SW,11,0,22.9,0,0,0,0,0,0,0,,
369,369,1/3/2017,3,Sunny,74,26,21,1017,0,WSW,10,0,23,0,0,0,0,0,0,0,,
370,370,1/4/2017,2,Sunny,70,26,21,1016,0,WSW,15,1,22.2,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
371,371,1/5/2017,1,Sunny,66,25,21,1016,0,W,23,1,22.2,0.055555555555556,0.055555555555556,0,0.111111111111111,0,0,0,,
372,372,1/6/2017,0,Sunny,50,26,20,1017,0,WSW,14,2,22.6,0.111111111111111,0.111111111111111,0,0,0,0,0,,
373,373,1/7/2017,0,Sunny,54,26,19,1016,0,S,8,0,21.8,0,0,0,0.111111111111111,0,0,0,,
374,374,1/8/2017,0,Sunny,55,24,21,1014,0,W,8,0,21.3,0,0,0,0.055555555555556,0,0,0,,
375,375,1/9/2017,0,Sunny,58,27,18,1016,0,S,9,0,21.4,0,0,0,0.055555555555556,0,0,0,,
376,376,1/10/2017,0,Sunny,56,27,21,1018,0,SSW,7,0,22.6,0,0,0,0,0,0,0,,
377,377,1/11/2017,0,Sunny,60,26,22,1018,0,W,8,1,22.5,0.055555555555556,0.055555555555556,0,0,0,0,0,,
378,378,1/12/2017,2,Sunny,63,27,22,1015,0,W,22,0,21.8,0,0,0,0,0,0,0,,
379,379,1/13/2017,13,Sunny,59,25,21,1011,0,W,29,0,22.2,0,0,0,0,0,0,0,,
380,380,1/14/2017,19,Cloudy,58,23,20,1012,0,W,36,0,21.1,0,0,0,0,0,0,0,,
381,381,1/15/2017,24,Overcast,60,23,19,1016,0,W,13,0,20.3,0,0,0,0.055555555555556,0,0,0,,
382,382,1/16/2017,7,Partly cloudy,61,23,17,1017,0,WSW,8,0,20.6,0,0,0,0.055555555555556,0,0,0,,
383,383,1/17/2017,7,Sunny,63,24,19,1018,0,WNW,9,0,21.1,0,0,0,0,0,0,0,,
384,384,1/18/2017,10,Sunny,59,24,18,1019,0,WNW,8,0,20.8,0,0,0,0.055555555555556,0,0,0,,
385,385,1/19/2017,41,Cloudy,63,25,19,1019,0,ESE,8,0,22.1,0,0,0,0,0,0,0,,
386,386,1/20/2017,30,Overcast,60,26,21,1017,0,S,13,0,23.3,0,0,0,0.055555555555556,0,0,0,,
387,387,1/21/2017,16,Partly cloudy,54,27,21,1017,0,SSW,15,0,24.5,0,0,0,0.055555555555556,0,0,0,,
388,388,1/22/2017,29,Light rain shower,59,27,21,1017,4.2,SSE,13,0,24.8,0,0,0,0,0,0,0,,
389,389,1/23/2017,26,Patchy rain possible,63,26,22,1016,1.9,SW,25,1,23.7,0.055555555555556,0.055555555555556,0,0,0,0,0,,
390,390,1/24/2017,28,Partly cloudy,61,22,20,1017,0.4,W,19,0,20.9,0,0,0,0.055555555555556,0,0,0,,
391,391,1/25/2017,44,Overcast,50,22,20,1020,0.1,SSE,10,1,20.1,0.055555555555556,0,0.055555555555556,0,0,0,0.055555555555556,,
392,392,1/26/2017,3,Sunny,44,23,19,1022,0,ENE,15,0,20.2,0,0,0,0,0,0,0,,
393,393,1/27/2017,8,Sunny,46,25,19,1018,0,SSE,11,0,21.1,0,0,0,0,0,0,0,,
394,394,1/28/2017,3,Sunny,52,26,20,1016,0,SE,14,0,22.5,0,0,0,0.055555555555556,0,0,0,,
395,395,1/29/2017,11,Sunny,60,25,21,1016,0,S,13,0,23.3,0,0,0,0,0,0,0,,
396,396,1/30/2017,2,Sunny,63,24,21,1018,0,W,12,0,22.4,0,0,0,0.111111111111111,0,0,0,,
397,397,1/31/2017,0,Sunny,56,24,20,1018,0,WNW,8,0,21,0,0,0,0,0,0,0,,
398,398,2/1/2017,1,Sunny,47,27,21,1015,0,SW,6,1,22.7,0.055555555555556,0.055555555555556,0,0.055555555555556,0,0,0,,
399,399,2/2/2017,33,Overcast,53,24,19,1014,0.4,SW,23,1,20.8,0.055555555555556,0.055555555555556,0,0,0,0,0,,
