Date,Failure.Rate,Temp,Cloud,Disc,Humidity,MaxTemp,MinTemp,Pressure,Rain,WindDir,WindSpeed,
8/1/2019,0.277777777777778,36.8,23,Partly cloudy,57,38,33,997,0,WSW,16,
8/2/2019,0.222222222222222,36.9,24,Partly cloudy,62,38,32,995,0,SW,12,
8/3/2019,0,38.2,17,Partly cloudy,43,40,33,994,0,SSW,12,
8/4/2019,0.055555555555556,36.4,16,Partly cloudy,53,39,32,995,0,WSW,14,
8/5/2019,0.055555555555556,35.3,7,Sunny,65,38,32,995,0,WSW,20,
8/6/2019,0,35.2,1,Sunny,64,37,31,995,0,WSW,19,
8/7/2019,0.055555555555556,35.4,2,Sunny,60,37,31,994,0,SW,17,
8/8/2019,0.055555555555556,36.4,11,Sunny,62,38,31,992,0,SW,12,
8/9/2019,0.055555555555556,39.9,1,Sunny,48,41,33,993,0,E,22,
8/10/2019,0.277777777777778,38.2,1,Sunny,52,40,32,994,0.2,SSW,20,
8/11/2019,0,35.9,0,Sunny,61,37,32,994,0,W,12,
8/12/2019,0.111111111111111,36.1,17,Sunny,64,37,31,996,0.1,SW,10,
8/13/2019,0.055555555555556,37.9,18,Thundery outbreaks possible,59,38,32,998,0,SSW,10,
8/14/2019,0.111111111111111,38.8,7,Sunny,53,40,33,999,0.3,S,14,
8/15/2019,0.111111111111111,39.4,2,Sunny,46,40,34,1000,0,E,11,
8/16/2019,0,38.4,2,Sunny,45,38,34,999,0,SSE,16,
8/17/2019,0.166666666666667,37.9,1,Sunny,48,39,33,998,0,WSW,15,
8/18/2019,0,38.1,1,Sunny,46,39,33,1000,0.4,ESE,18,
8/19/2019,0.222222222222222,37.1,0,Sunny,51,40,32,1002,0,SE,18,
8/20/2019,0.333333333333333,35.9,0,Sunny,53,37,31,1004,0,SSE,17,
8/21/2019,0.111111111111111,35.1,0,Sunny,57,36,31,1003,0,SSW,16,
8/22/2019,0.111111111111111,35.8,0,Sunny,57,36,30,1002,0,SSE,12,
8/23/2019,0.222222222222222,37.6,0,Sunny,49,40,32,1002,0.2,SSE,16,
8/24/2019,0.277777777777778,37.8,0,Sunny,48,38,32,1003,0,SSE,18,
8/25/2019,0,36.7,0,Sunny,48,38,33,1002,0,SSW,11,
8/26/2019,0.166666666666667,35.7,0,Sunny,54,38,32,1001,0,S,11,
8/27/2019,0.111111111111111,38.6,0,Sunny,49,38,31,1001,0,ENE,14,
8/28/2019,0.166666666666667,38.5,0,Sunny,38,39,34,1001,0,SE,15,
8/29/2019,0,37.4,0,Sunny,45,39,32,1002,0,SSW,14,
8/30/2019,0.055555555555556,36,0,Sunny,52,40,32,1001,0,S,12,
8/31/2019,0.055555555555556,36.8,3,Sunny,51,39,32,999,0,SSW,11,
9/1/2019,0,37.2,6,Sunny,49,38,33,998,0,S,10,
9/2/2019,0.166666666666667,37.2,0,Sunny,45,40,32,999,0,S,13,
9/3/2019,0.055555555555556,38,0,Sunny,42,38,32,999,0,SSE,13,
9/4/2019,0.111111111111111,36.6,0,Sunny,48,38,33,999,0,SW,18,
9/5/2019,0.166666666666667,36.3,1,Sunny,51,38,31,999,0,W,11,
9/6/2019,0.055555555555556,36.5,0,Sunny,53,40,31,998,0,SW,13,
9/7/2019,0.166666666666667,35.9,6,Sunny,58,39,32,998,0,SSW,11,
9/8/2019,0.111111111111111,34.8,0,Sunny,67,37,31,999,0,SW,11,
9/9/2019,0.055555555555556,35.1,0,Sunny,64,36,31,1000,0,WSW,11,
9/10/2019,0.055555555555556,35.4,0,Sunny,62,37,30,1000,0,SW,12,
9/11/2019,0.111111111111111,35.8,0,Sunny,55,38,31,1002,0,SSE,15,
9/12/2019,0,35.2,0,Sunny,58,37,31,1003,0,WSW,14,
9/13/2019,0.055555555555556,34.6,0,Sunny,63,36,30,1004,0,W,13,
9/14/2019,0.111111111111111,34.7,0,Sunny,63,36,32,1004,0,WSW,10,
9/15/2019,0.166666666666667,35.3,0,Sunny,60,37,30,1005,0,SE,12,
9/16/2019,0.166666666666667,34.6,0,Sunny,58,36,32,1005,0,SW,15,
9/17/2019,0.166666666666667,34.9,0,Sunny,61,37,31,1004,0,S,16,
9/18/2019,0.055555555555556,34.1,0,Sunny,61,39,30,1005,0,S,11,
9/19/2019,0.111111111111111,36.2,0,Sunny,46,37,31,1006,0,SSE,16,
9/20/2019,0,34.9,0,Sunny,49,36,30,1006,0,SSW,18,
9/21/2019,0,33.2,0,Sunny,62,36,30,1004,0,SSW,14,
9/22/2019,0.055555555555556,34.4,0,Sunny,59,36,30,1004,0,SSE,16,
9/23/2019,0.166666666666667,33.9,0,Sunny,56,36,30,1006,0,S,19,
9/24/2019,0.111111111111111,35.7,2,Sunny,58,39,30,1005,0,SSE,11,
9/25/2019,0.222222222222222,34.1,1,Sunny,60,35,29,1007,0,E,22,
9/26/2019,0.111111111111111,33.8,4,Sunny,59,35,31,1009,0,SSW,18,
9/27/2019,0.055555555555556,34.4,4,Sunny,58,35,31,1009,0,S,15,
9/28/2019,0,33.9,0,Sunny,60,35,29,1007,0,SSW,13,
9/29/2019,0,33.9,0,Sunny,66,36,30,1006,0,SW,13,
9/30/2019,0.111111111111111,34.4,0,Sunny,60,36,32,1006,0,SSW,16,
10/1/2019,0,33.4,0,Sunny,65,36,29,1007,0,WSW,13,
10/2/2019,0.166666666666667,34.4,0,Sunny,55,36,29,1008,0,SW,14,
10/3/2019,0.055555555555556,33.4,2,Sunny,53,35,30,1007,0,SW,12,
10/4/2019,0,34.1,1,Sunny,61,37,30,1007,0,S,15,
10/5/2019,0.111111111111111,32,2,Sunny,61,35,30,1006,0.4,SW,17,
10/6/2019,0.111111111111111,32.4,4,Sunny,59,35,28,1007,0,E,21,
10/7/2019,0.055555555555556,32.2,8,Sunny,60,35,29,1010,0.1,ESE,23,
10/8/2019,0,31.8,3,Sunny,64,33,28,1013,0,SSE,19,
10/9/2019,0.111111111111111,32.2,4,Sunny,69,33,29,1012,0,SSW,14,
10/10/2019,0,32.3,3,Sunny,75,34,29,1010,0,WSW,11,
10/11/2019,0.111111111111111,32.3,5,Sunny,69,35,29,1010,0,SSW,12,
10/12/2019,0.111111111111111,33.2,0,Sunny,54,35,29,1009,0,ESE,16,
10/13/2019,0.166666666666667,32.8,1,Sunny,50,35,29,1011,0,ESE,18,
10/14/2019,0.055555555555556,31.4,2,Sunny,56,32,28,1014,0,SSE,17,
10/15/2019,0,31.2,0,Sunny,55,33,28,1013,0,SSE,13,
10/16/2019,0.055555555555556,31.7,0,Sunny,54,34,27,1013,0,S,14,
10/17/2019,0.111111111111111,31.4,7,Sunny,61,33,27,1013,0,SSW,12,
10/18/2019,0,31.1,18,Partly cloudy,65,33,27,1012,0,SW,12,
10/19/2019,0,31.3,2,Sunny,63,33,28,1012,0,SE,12,
10/20/2019,0.222222222222222,31,2,Sunny,60,33,28,1013,0,SSW,11,
10/21/2019,0,30.4,0,Sunny,60,32,28,1012,0,SSW,11,
10/22/2019,0.166666666666667,30.5,0,Sunny,67,32,26,1010,0,S,13,
10/23/2019,0.055555555555556,31.1,2,Sunny,66,33,27,1010,0,S,11,
10/24/2019,0.166666666666667,31.7,2,Sunny,62,34,28,1011,0,ESE,12,
10/25/2019,0.166666666666667,32.3,2,Sunny,54,34,28,1011,0,SE,10,
10/26/2019,0,31.3,0,Sunny,51,33,28,1010,0,SSE,15,
10/27/2019,0.111111111111111,31,0,Sunny,47,33,28,1010,0,SE,12,
10/28/2019,0.111111111111111,31.3,1,Sunny,43,33,28,1010,0,SE,14,
10/29/2019,0.333333333333333,31.8,1,Sunny,42,35,28,1010,0,ENE,15,
10/30/2019,0.166666666666667,31.3,2,Sunny,46,35,28,1010,0,ESE,13,
10/31/2019,0.055555555555556,30.8,1,Sunny,56,33,26,1010,0,SE,14,
11/1/2019,0,30.3,4,Sunny,63,31,27,1010,0,WNW,13,
11/2/2019,0.055555555555556,29.3,0,Sunny,58,30,26,1011,0,WNW,15,
11/3/2019,0.055555555555556,28.6,0,Sunny,55,30,24,1014,0,S,11,
11/4/2019,0.055555555555556,29.2,0,Sunny,60,31,25,1014,0,E,13,
11/5/2019,0,28.8,2,Sunny,63,31,26,1013,0,SW,9,
11/6/2019,0.111111111111111,28.8,1,Sunny,63,30,26,1012,0,SSW,10,
11/7/2019,0.055555555555556,29.2,19,Cloudy,48,31,25,1012,0,E,15,
11/8/2019,0,28.6,15,Sunny,45,31,26,1013,0,SSE,10,
11/9/2019,0,27.9,6,Sunny,54,30,25,1014,0,SE,14,
11/10/2019,0,23.2,31,Patchy light rain with thunder,60,28,24,1015,3.1,ESE,18,
11/11/2019,0.055555555555556,25.2,1,Sunny,44,28,24,1015,0,ENE,20,
11/12/2019,0.055555555555556,25.6,0,Sunny,30,29,24,1015,0,E,14,
11/13/2019,0,25.4,0,Sunny,31,28,24,1016,0,SE,14,
11/14/2019,0.055555555555556,25.2,0,Sunny,29,27,24,1016,0,SE,12,
11/15/2019,0,24.8,7,Sunny,35,28,23,1015,0,SSE,11,
11/16/2019,0.055555555555556,24.8,12,Partly cloudy,41,27,23,1014,0,SSE,11,
11/17/2019,0.166666666666667,25.8,7,Partly cloudy,42,27,23,1017,0,ESE,17,
11/18/2019,0,26.3,8,Partly cloudy,52,27,23,1017,0,S,15,
11/19/2019,0,25.9,12,Partly cloudy,55,28,24,1014,0,S,15,
11/20/2019,0.166666666666667,22.4,75,Moderate or heavy rain shower,72,24,23,1013,9.7,SW,19,
11/21/2019,0.277777777777778,23.1,54,Overcast,53,23,19,1014,0.2,WNW,26,
11/22/2019,0.055555555555556,22,9,Partly cloudy,40,24,22,1018,0,E,19,
11/23/2019,0.055555555555556,23.2,11,Partly cloudy,45,25,22,1018,0,NE,15,
11/24/2019,0.055555555555556,23.7,0,Sunny,50,25,22,1017,0,E,15,
11/25/2019,0.111111111111111,23.7,5,Partly cloudy,49,25,22,1017,0,ESE,16,
11/26/2019,0.111111111111111,23.9,3,Sunny,50,26,22,1017,0,NE,16,
11/27/2019,0.055555555555556,24,2,Sunny,49,26,23,1017,0,NE,13,
11/28/2019,0.166666666666667,24.5,1,Sunny,46,28,22,1017,0,SE,17,
11/29/2019,0.055555555555556,24,1,Sunny,49,26,23,1017,0,S,14,
11/30/2019,0.055555555555556,24.1,1,Sunny,55,26,25,1017,0.1,SE,7,
12/1/2019,0.222222222222222,24.6,0,Sunny,54,28,22,1017,0,SSE,9,
12/2/2019,0.277777777777778,24.1,2,Sunny,50,28,22,1016,0,S,11,
12/3/2019,0.055555555555556,24.3,5,Sunny,53,26,23,1015,0,S,11,
12/4/2019,0.222222222222222,24.3,3,Partly cloudy,56,26,23,1016,0,SSW,8,
12/5/2019,0.055555555555556,24.2,23,Partly cloudy,56,24,23,1018,0.3,WNW,11,
12/6/2019,0,24.2,6,Partly cloudy,58,25,22,1018,0,NE,14,
12/7/2019,0.111111111111111,24.8,14,Partly cloudy,56,27,22,1017,0,E,21,
12/8/2019,0.055555555555556,24.1,32,Light rain shower,63,25,23,1016,1.1,SSE,14,
12/9/2019,0.166666666666667,24.6,9,Sunny,67,27,23,1016,1.6,SE,13,
12/10/2019,0.055555555555556,23.9,28,Patchy rain possible,67,27,24,1015,2.5,NE,17,
12/11/2019,0.222222222222222,23.4,31,Moderate or heavy rain shower,72,26,22,1013,7.4,SSE,16,
12/12/2019,0.055555555555556,23.8,16,Partly cloudy,62,25,23,1013,0.1,WNW,27,
12/13/2019,0.055555555555556,23.3,20,Partly cloudy,57,25,21,1014,0.1,E,10,
12/14/2019,0,25.1,17,Sunny,57,27,23,1016,0.2,S,7,
12/15/2019,0.055555555555556,24.1,27,Patchy rain possible,55,26,23,1017,0.8,SSE,9,
12/16/2019,0.055555555555556,24.7,28,Patchy rain possible,63,26,23,1016,0.2,NE,15,
12/17/2019,0,26.3,29,Patchy rain possible,66,27,24,1017,1,S,20,
12/18/2019,0.055555555555556,24.7,33,Light rain shower,68,26,23,1018,7.1,SSW,14,
12/19/2019,0.055555555555556,23.9,29,Light rain shower,63,24,22,1019,2.1,WNW,20,
12/20/2019,0.111111111111111,21.9,1,Sunny,52,23,21,1019,0.2,ESE,21,
12/21/2019,0,21.5,0,Sunny,42,24,20,1020,0,NE,16,
12/22/2019,0.111111111111111,21.9,1,Sunny,38,24,20,1019,0,NE,13,
12/23/2019,0.222222222222222,21.6,0,Sunny,40,23,20,1018,0,SSW,9,
12/24/2019,0.166666666666667,21.5,0,Sunny,44,24,22,1018,0,SSW,7,
12/25/2019,0.111111111111111,21.9,0,Sunny,44,24,20,1019,0,ENE,14,
12/26/2019,0.055555555555556,21.8,0,Sunny,44,25,20,1017,0,SSW,11,
12/27/2019,0,21.2,0,Sunny,51,23,21,1016,0,WSW,8,
12/28/2019,0.055555555555556,21.4,0,Sunny,55,23,21,1016,0,SW,7,
12/29/2019,0.055555555555556,21.8,0,Sunny,60,24,22,1017,0,W,9,
12/30/2019,0.055555555555556,22.3,0,Sunny,62,24,22,1017,0,WNW,13,
12/31/2019,0,22.2,0,Sunny,58,24,22,1016,0,WNW,15,
1/1/2020,0,21.7,17,Overcast,60,23,21,1014,0,WSW,17,
1/2/2020,0.055555555555556,22.8,8,Partly cloudy,61,23,21,1016,0,W,13,
1/3/2020,0,23.9,8,Partly cloudy,63,24,16,1018,0,WSW,6,
1/4/2020,0,24.3,4,Partly cloudy,50,26,23,1015,0,SSE,12,
1/5/2020,0,24.2,18,Partly cloudy,55,26,23,1011,0,SSW,21,
1/6/2020,0.111111111111111,21.7,49,Patchy rain possible,63,22,20,1015,0.3,WSW,21,
1/7/2020,0.055555555555556,20.3,2,Partly cloudy,47,22,19,1018,0,SE,12,
1/8/2020,0,21.8,1,Partly cloudy,46,25,20,1016,0,ENE,17,
1/9/2020,0.111111111111111,22,27,Partly cloudy,52,24,20,1015,0,S,15,
1/10/2020,0.222222222222222,20.3,76,Moderate rain,72,21,18,1012,12.5,SE,23,
1/11/2020,0.722222222222222,19.8,71,Light rain shower,71,21,18,1009,32.2,WSW,36,
1/12/2020,0.277777777777778,18.5,63,Light rain shower,58,19,17,1014,10,WNW,36,
1/13/2020,0.333333333333333,18.3,8,Partly cloudy,47,20,18,1017,0,WNW,16,
1/14/2020,0,18.4,68,Light rain shower,57,20,19,1016,1.1,WNW,23,
1/15/2020,0.222222222222222,17.3,38,Moderate or heavy rain shower,57,19,16,1019,7.6,E,23,
1/16/2020,0.166666666666667,18.4,3,Partly cloudy,46,20,18,1022,0,S,11,
1/17/2020,0,19.1,1,Sunny,43,22,16,1021,0,ENE,16,
1/18/2020,0.166666666666667,20.3,2,Partly cloudy,47,24,17,1018,0,SSE,13,
1/19/2020,0.222222222222222,21.1,3,Partly cloudy,48,23,20,1017,0,SSW,12,
1/20/2020,0.166666666666667,21.1,5,Partly cloudy,54,23,20,1016,0,SSW,16,
1/21/2020,0.055555555555556,20.4,0,Sunny,54,21,19,1016,0,WSW,13,
1/22/2020,0,21.2,2,Partly cloudy,55,25,18,1017,0,SE,12,
1/23/2020,0.055555555555556,22.9,40,Patchy rain possible,69,24,20,1016,0.5,S,22,
1/24/2020,0.166666666666667,20.2,52,Overcast,66,20,19,1018,0,WNW,18,
1/25/2020,0.111111111111111,19.6,6,Partly cloudy,51,21,19,1018,0,WNW,15,
1/26/2020,0.055555555555556,18.4,48,Patchy rain possible,58,19,13,1017,1.5,W,29,
1/27/2020,0.111111111111111,18.1,23,Patchy rain possible,58,21,16,1018,0.2,WNW,21,
1/28/2020,0.333333333333333,18.4,3,Sunny,54,21,18,1019,0,SSW,10,
1/29/2020,0,19.8,27,Partly cloudy,51,21,17,1018,0,SE,12,
1/30/2020,0.055555555555556,19.1,2,Partly cloudy,51,20,19,1018,0,W,12,
1/31/2020,0,18.9,0,Sunny,53,21,16,1017,0,W,11,
2/1/2020,0.055555555555556,19.3,3,Partly cloudy,48,22,16,1017,0,SW,8,
2/2/2020,0,19.7,10,Partly cloudy,48,21,18,1017,0,SW,9,
2/3/2020,0.055555555555556,19.5,1,Sunny,59,20,18,1019,0,W,30,
2/4/2020,0.055555555555556,19.3,3,Partly cloudy,57,20,15,1018,0,WSW,12,
2/5/2020,0.055555555555556,18.9,1,Partly cloudy,54,21,18,1018,0,W,8,
2/6/2020,0,20.1,0,Sunny,60,22,17,1019,0,WSW,7,
2/7/2020,0.055555555555556,21,3,Partly cloudy,57,23,19,1018,0,WSW,6,
2/8/2020,0,22.7,4,Partly cloudy,57,25,21,1018,0,SSE,9,
2/9/2020,0,23.9,11,Partly cloudy,54,25,21,1017,0,SSE,18,
2/10/2020,0.166666666666667,23.7,10,Partly cloudy,58,24,22,1015,0,SSW,19,
2/11/2020,0.055555555555556,21.8,69,Light rain,69,21,12,1015,2.1,WNW,17,
2/12/2020,0.055555555555556,18,38,Light drizzle,60,17,16,1021,1.2,WNW,32,
2/13/2020,0,17.9,0,Sunny,50,20,14,1023,0,WNW,17,
2/14/2020,0,18.7,0,Sunny,51,21,18,1020,0,SW,10,
2/15/2020,0.111111111111111,19.3,0,Sunny,62,22,18,1018,0,WSW,9,
2/16/2020,0,22.3,3,Partly cloudy,51,25,19,1018,0,NE,14,
2/17/2020,0.055555555555556,24.3,24,Partly cloudy,45,25,20,1017,0,S,14,
2/18/2020,0.166666666666667,23.2,37,Cloudy,36,26,21,1017,0,S,11,
2/19/2020,0.444444444444444,24.4,5,Partly cloudy,41,26,21,1014,0,SSE,9,
2/20/2020,0,25.4,7,Partly cloudy,39,27,23,1012,0,S,13,
2/21/2020,0,24,8,Partly cloudy,58,25,18,1013,0,SSW,15,
2/22/2020,0.111111111111111,24.8,10,Partly cloudy,71,26,21,1017,0,SSE,13,
2/23/2020,0.055555555555556,25.4,6,Partly cloudy,70,26,22,1016,0,ESE,13,
2/24/2020,0.277777777777778,26.6,24,Overcast,57,26,22,1015,0,ENE,11,
2/25/2020,0.111111111111111,27.7,33,Cloudy,46,28,23,1013,0,SE,11,
2/26/2020,0.055555555555556,25.2,12,Partly cloudy,49,28,23,1011,0,SSW,22,x
2/27/2020,0,21.6,3,Partly cloudy,62,22,20,1014,0,WNW,26,
2/28/2020,0,21.4,12,Partly cloudy,68,22,20,1012,0,W,25,
2/29/2020,0.055555555555556,22.4,0,Sunny,56,24,21,1012,0,WS,10,
3/1/2020,0.111111111111111,22.9,0,Sunny,64,24,21,1012,0,WSW,10,
3/2/2020,0.111111111111111,24.1,2,Partly cloudy,58,27,22,1012,0,S,13,
3/3/2020,0.166666666666667,21.8,0,Sunny,60,22,21,1014,0,W,24,
3/4/2020,0.055555555555556,21.4,0,Sunny,62,21,19,1013,0,W,31,
3/5/2020,0.111111111111111,22,5,Partly cloudy,63,23,20,1014,0,WNW,11,
3/6/2020,0.055555555555556,23.1,0,Sunny,58,24,21,1014,0,SSW,11,
3/7/2020,0.222222222222222,24.1,0,Sunny,52,26,21,1014,0,SSE,12,
3/8/2020,0,24.7,0,Sunny,45,27,21,1012,0,SSE,15,
3/9/2020,0.111111111111111,22.7,1,Partly cloudy,62,22,21,1011,0,W,16,
3/10/2020,0.055555555555556,23.6,1,Partly cloudy,53,23,20,1014,0,E,16,
3/11/2020,0.055555555555556,22.3,0,Sunny,41,23,20,1016,0,S,12,
3/12/2020,0.055555555555556,22.2,20,Partly cloudy,54,23,21,1016,0,WSW,10,
3/13/2020,0.111111111111111,23.4,25,Partly cloudy,47,26,21,1016,0,E,13,
3/14/2020,0.055555555555556,25.4,34,Partly cloudy,38,27,23,1015,0,SE,15,
3/15/2020,0.055555555555556,27,16,Partly cloudy,35,28,24,1012,0,SSE,16,
3/16/2020,0,25.2,1,Partly cloudy,49,27,23,1014,0,SSE,15,
3/17/2020,0,25.7,4,Partly cloudy,60,27,20,1015,0,SSE,16,
3/18/2020,0,27.1,11,Partly cloudy,52,27,18,1013,0,ESE,14,
3/19/2020,0.055555555555556,28.4,65,Patchy rain possible,51,27,21,1011,1.5,ESE,17,
3/20/2020,0.055555555555556,28.5,23,Patchy rain possible,57,28,24,1009,0.2,ESE,13,
3/21/2020,0.055555555555556,23.9,74,Patchy light rain with thunder,54,29,21,1008,8.6,SE,18,
3/22/2020,0.277777777777778,25.2,58,Patchy light rain with thunder,63,30,23,1007,4,SE,25,
3/23/2020,0.111111111111111,22.1,11,Sunny,50,22,21,1011,0.1,WNW,31,
3/24/2020,0.166666666666667,21.4,10,Partly cloudy,61,22,19,1012,0,W,29,
3/25/2020,0,21.6,22,Partly cloudy,59,23,20,1012,0,W,12,
3/26/2020,0,23.4,48,Overcast,57,24,21,1012,0,ENE,10,
3/27/2020,0.055555555555556,26.3,13,Partly cloudy,48,27,22,1014,0,E,15,
3/28/2020,0,28.4,22,Partly cloudy,47,29,24,1012,0,ESE,23,
3/29/2020,0.111111111111111,28.6,31,Partly cloudy,51,30,23,1009,0,ESE,19,
3/30/2020,0.055555555555556,24.7,31,Patchy rain possible,62,26,22,1008,0.5,SW,28,
3/31/2020,0.055555555555556,23.2,1,Partly cloudy,63,24,21,1012,0,W,18,
4/1/2020,0.166666666666667,24.5,0,Sunny,67,24,20,1013,0,SW,15,
4/2/2020,0.166666666666667,26,1,Partly cloudy,56,27,23,1011,0,SSW,7,
4/3/2020,0.111111111111111,29.6,5,Partly cloudy,42,31,25,1010,0,SE,14,
4/4/2020,0.111111111111111,30.9,2,Partly cloudy,38,32,24,1012,0,SSE,14,
4/5/2020,0.166666666666667,29.3,4,Partly cloudy,50,28,25,1012,0,SW,16,
4/6/2020,0.111111111111111,25.9,17,Overcast,63,26,23,1012,0,WSW,18,
4/7/2020,0.055555555555556,26.2,9,Partly cloudy,54,28,23,1011,0,SW,10,
4/8/2020,0,29.7,4,Partly cloudy,48,30,25,1010,0,WSW,5,
4/9/2020,0,32.8,6,Partly cloudy,40,31,27,1010,0,SE,15,
4/10/2020,0.111111111111111,33.9,32,Cloudy,34,35,28,1009,0,SE,17,
4/11/2020,0.222222222222222,33.9,36,Overcast,39,34,29,1009,0,SSE,19,
4/12/2020,0.055555555555556,32.2,32,Partly cloudy,45,32,24,1009,0,ESE,25,
4/13/2020,0.166666666666667,29.4,18,Partly cloudy,52,30,26,1009,0,ESE,26,
4/14/2020,0,28.4,17,Partly cloudy,62,28,23,1010,0,NE,22,
4/15/2020,0.055555555555556,24.2,22,Partly cloudy,63,28,24,1012,0,ESE,22,
4/16/2020,0.111111111111111,25.3,28,Partly cloudy,72,25,24,1010,0.1,E,24,
4/17/2020,0.055555555555556,25.2,3,Sunny,60,26,21,1010,0,WNW,11,
4/18/2020,0.111111111111111,26.4,9,Partly cloudy,51,28,23,1011,0,SW,11,
4/19/2020,0,30.6,30,Patchy rain possible,46,32,24,1009,0.2,E,16,
4/20/2020,0.111111111111111,30.8,42,Patchy rain possible,46,32,27,1009,0.1,SSE,19,
4/21/2020,0.055555555555556,29,45,Partly cloudy,60,29,26,1010,0.1,W,16,
4/22/2020,0.333333333333333,28.3,28,Patchy rain possible,63,27,25,1010,0.2,WSW,15,
4/23/2020,0,29.2,2,Partly cloudy,64,28,25,1009,0,W,14,
4/24/2020,0.055555555555556,30.6,0,Sunny,57,29,24,1008,0,WSW,12,
4/25/2020,0.166666666666667,32.6,0,Sunny,42,33,26,1007,0,WSW,7,
4/26/2020,0.222222222222222,34.7,0,Sunny,34,35,30,1007,0,SSE,12,
4/27/2020,0.111111111111111,34.7,1,Partly cloudy,38,36,30,1006,0,SW,16,
4/28/2020,0.166666666666667,31.4,2,Partly cloudy,50,31,26,1008,0,WNW,15,
4/29/2020,0.055555555555556,32.9,1,Partly cloudy,39,33,28,1008,0,SW,11,
4/30/2020,0.166666666666667,36.1,12,Partly cloudy,37,35,28,1006,0,SE,17,
5/1/2020,0.055555555555556,35.7,14,Partly cloudy,45,35,30,1007,0,SE,19,
5/2/2020,0.111111111111111,32.9,2,Partly cloudy,54,32,29,1006,0,W,12,
5/3/2020,0.333333333333333,33.8,27,Patchy rain possible,47,34,27,1007,0.4,S,9,
5/4/2020,0.166666666666667,31.1,1,Sunny,52,31,27,1009,0,W,13,
5/5/2020,0.166666666666667,30.7,0,Partly cloudy,48,31,25,1010,0,W,9,
5/6/2020,0,31.3,14,Overcast,40,32,25,1008,0,S,9,
5/7/2020,0.055555555555556,32.6,9,Partly cloudy,39,33,29,1007,0,SSW,14,
5/8/2020,0.055555555555556,30.4,5,Partly cloudy,54,31,28,1006,0,W,20,
5/9/2020,0,29.6,5,Partly cloudy,62,30,27,1006,0,W,16,
5/10/2020,0,31.9,0,Partly cloudy,51,33,27,1006,0,WSW,12,
5/11/2020,0.055555555555556,33,1,Partly cloudy,54,33,30,1005,0,W,18,
5/12/2020,0.111111111111111,30.4,0,Partly cloudy,56,31,28,1005,0,W,30,
5/13/2020,0.166666666666667,28.8,0,Sunny,59,30,27,1004,0,W,29,
5/14/2020,0.111111111111111,29.1,0,Sunny,52,32,26,1005,0,SSE,14,
5/15/2020,0.055555555555556,32,6,Partly cloudy,38,35,29,1005,0,ENE,13,
5/16/2020,0.111111111111111,33.4,5,Partly cloudy,40,35,30,1006,0,E,18,
5/17/2020,0.111111111111111,33.7,1,Partly cloudy,42,34,28,1005,0,SSW,14,
5/18/2020,0.111111111111111,34.3,2,Partly cloudy,44,36,31,1005,0,SW,12,
5/19/2020,0.111111111111111,34.2,7,Partly cloudy,44,36,31,1005,0,SSE,11,
5/20/2020,0,34.3,52,Overcast,43,33,30,1004,0,W,8,
5/21/2020,0.111111111111111,33.5,5,Partly cloudy,39,33,30,1004,0,S,12,
5/22/2020,0.111111111111111,34.4,0,Sunny,47,35,29,1005,0,SW,14,
5/23/2020,0.055555555555556,33.8,1,Partly cloudy,54,34,28,1005,0,SSW,11,
5/24/2020,0,34.8,27,Patchy rain possible,46,35,27,1005,1.1,SE,14,
5/25/2020,0.111111111111111,33.7,15,Patchy rain possible,48,35,29,1006,0.2,ESE,13,
5/26/2020,0.055555555555556,34.2,4,Partly cloudy,50,35,30,1007,0,S,17,
5/27/2020,0.388888888888889,33.9,1,Partly cloudy,54,34,29,1006,0,SW,12,
5/28/2020,0.222222222222222,34.8,8,Sunny,47,37,31,1004,0,S,12,
5/29/2020,0.222222222222222,35.4,0,Sunny,43,37,30,1002,0,SW,14,
5/30/2020,0.222222222222222,36.6,0,Sunny,48,36,30,1002,0,SW,14,
5/31/2020,0.277777777777778,35.9,0,Sunny,51,36,30,1004,0,S,16,
6/1/2020,0.166666666666667,36.2,0,Partly cloudy,51,36,29,1004,0,SW,18,
6/2/2020,0.111111111111111,36.5,0,Sunny,52,35,31,1002,0,SW,14,
6/3/2020,0,35.6,2,Partly cloudy,55,35,31,1001,0,WSW,16,
6/4/2020,0.222222222222222,34.6,6,Partly cloudy,55,36,32,1000,0,SW,15,
6/5/2020,0.055555555555556,35.2,3,Partly cloudy,52,37,32,999,0,WSW,12,
6/6/2020,0.222222222222222,35.1,1,Partly cloudy,47,38,34,999,0,W,10,
6/7/2020,0.055555555555556,34.3,0,Sunny,52,37,31,997,0,WSW,12,
6/8/2020,0.111111111111111,34.4,3,Partly cloudy,54,36,30,999,0,W,11,
6/9/2020,0.055555555555556,35.5,3,Partly cloudy,60,37,31,1001,0,S,13,
6/10/2020,0.222222222222222,36.6,1,Sunny,57,38,32,1001,0,W,13,
6/11/2020,0.166666666666667,36.6,0,Sunny,52,37,30,999,0,WSW,11,
6/12/2020,0.055555555555556,34.7,0,Sunny,48,37,33,998,0,WSW,10,
6/13/2020,0.055555555555556,34.8,0,Sunny,57,36,31,997,0,WSW,15,
6/14/2020,0.111111111111111,35.3,0,Sunny,57,37,32,999,0,WSW,11,
6/15/2020,0.111111111111111,34.7,0,Sunny,53,37,32,999,0,WSW,13,
6/16/2020,0.5,34.9,0,Sunny,55,38,32,996,0,WSW,16,
